<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: com.fasterxml.jackson.databind.deser.SettableBeanProperty constructSetterlessProperty(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition)>
<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: com.fasterxml.jackson.databind.JsonDeserializer createBeanDeserializer(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription)>
<android.app.ActivityManagerProxy: java.lang.String getCallingPackage(android.os.IBinder)>
<android.app.ActivityManagerProxy: android.content.ComponentName getCallingActivity(android.os.IBinder)>
<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: com.fasterxml.jackson.databind.JsonDeserializer createBuilderBasedDeserializer(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription,java.lang.Class)>
<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: java.util.List filterBeanProps(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,java.util.List,java.util.Set)>
<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: com.fasterxml.jackson.databind.JsonDeserializer findStdDeserializer(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription)>
<android.app.ActivityManagerProxy: boolean moveActivityTaskToBack(android.os.IBinder,boolean)>
<com.fasterxml.jackson.databind.deser.BeanDeserializerFactory: com.fasterxml.jackson.databind.JavaType materializeAbstractType(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription)>
<android.app.ActivityManagerProxy: int getTaskForActivity(android.os.IBinder,boolean)>
<android.app.ActivityManagerProxy: android.os.IBinder peekService(android.content.Intent,java.lang.String,java.lang.String)>
<android.content.res.Resources: java.lang.CharSequence getQuantityText(int,int)>
<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>
<android.content.res.Resources: java.lang.String getQuantityString(int,int)>
<android.app.ActivityManagerProxy: void setRequestedOrientation(android.os.IBinder,int)>
<android.app.ActivityManagerProxy: int getRequestedOrientation(android.os.IBinder)>
<android.app.ActivityManagerProxy: android.content.IIntentSender getIntentSender(int,java.lang.String,android.os.IBinder,java.lang.String,int,android.content.Intent[],java.lang.String[],int,android.os.Bundle,int)>
<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>
<android.content.res.Resources: android.graphics.drawable.Drawable loadDrawable(android.util.TypedValue,int,android.content.res.Resources$Theme)>
<android.content.res.Resources: int getColor(int,android.content.res.Resources$Theme)>
<android.content.res.Resources: android.content.res.ColorStateList getColorStateList(int,android.content.res.Resources$Theme)>
<android.content.res.Resources: android.content.res.ColorStateList loadColorStateList(android.util.TypedValue,int,android.content.res.Resources$Theme)>
<android.content.res.Resources: void parseBundleExtra(java.lang.String,android.util.AttributeSet,android.os.Bundle)>
<android.app.ActivityManagerProxy: boolean handleApplicationWtf(android.os.IBinder,java.lang.String,boolean,android.app.ApplicationErrorReport$CrashInfo)>
<android.app.ActivityManagerProxy: void handleApplicationStrictModeViolation(android.os.IBinder,int,android.os.StrictMode$ViolationInfo)>
<android.content.res.Resources: android.content.res.XmlResourceParser loadXmlResourceParser(int,java.lang.String)>
<android.app.ActivityManagerProxy: void addPackageDependency(java.lang.String)>
<android.app.ActivityManagerProxy: void overridePendingTransition(android.os.IBinder,java.lang.String,int,int)>
<android.app.ActivityManagerProxy: boolean convertFromTranslucent(android.os.IBinder)>
<android.app.ActivityManagerProxy: boolean convertToTranslucent(android.os.IBinder,android.app.ActivityOptions)>
<android.app.ActivityManagerProxy: android.app.ActivityOptions getActivityOptions(android.os.IBinder)>
<android.app.ActivityManagerProxy: void setImmersive(android.os.IBinder,boolean)>
<android.app.ActivityManagerProxy: boolean isImmersive(android.os.IBinder)>
<android.app.ActivityManagerProxy: boolean isTopOfTask(android.os.IBinder)>
<android.app.ActivityManagerProxy: android.os.IBinder newUriPermissionOwner(java.lang.String)>
<android.app.ActivityManagerProxy: boolean shouldUpRecreateTask(android.os.IBinder,java.lang.String)>
<android.app.ActivityManagerProxy: boolean navigateUpTo(android.os.IBinder,android.content.Intent,int,android.content.Intent)>
<com.google.protobuf.AbstractParser: com.google.protobuf.MessageLite parseFrom(byte[],int,int,com.google.protobuf.ExtensionRegistryLite)>
<android.app.ActivityManagerProxy: boolean showAssistFromActivity(android.os.IBinder,android.os.Bundle)>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: void seek(long)>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: void readFully(byte[])>
<android.app.ActivityManagerProxy: void reportActivityFullyDrawn(android.os.IBinder)>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: short readShort()>
<android.support.graphics.drawable.VectorDrawableCompat: void inflate(android.content.res.Resources,org.xmlpull.v1.XmlPullParser,android.util.AttributeSet,android.content.res.Resources$Theme)>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: int readInt()>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: int readUnsignedShort()>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: long readUnsignedInt()>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: long readLong()>
<android.app.ActivityManagerProxy: int setVrMode(android.os.IBinder,boolean,android.content.ComponentName)>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: float readFloat()>
<android.media.ExifInterface$ByteOrderAwarenessDataInputStream: double readDouble()>
<android.app.ActivityManagerProxy: void startLockTaskMode(android.os.IBinder)>
<com.google.protobuf.AbstractParser: com.google.protobuf.MessageLite parsePartialFrom(byte[],int,int,com.google.protobuf.ExtensionRegistryLite)>
<android.app.ActivityManagerProxy: void stopLockTaskMode()>
<android.app.ActivityManagerProxy: void showLockTaskEscapeMessage(android.os.IBinder)>
<android.app.ActivityManagerProxy: void setTaskDescription(android.os.IBinder,android.app.ActivityManager$TaskDescription)>
<android.app.ActivityManagerProxy: android.graphics.Bitmap getTaskDescriptionIcon(java.lang.String,int)>
<android.app.ActivityManagerProxy: boolean requestVisibleBehind(android.os.IBinder,boolean)>
<android.app.ActivityManagerProxy: boolean isBackgroundVisibleBehind(android.os.IBinder)>
<sun.security.x509.X500Name: void encode(sun.security.util.DerOutputStream)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void getMapAsync(com.google.android.gms.maps.internal.zzt)>
<android.app.ActivityManagerProxy: boolean isRootVoiceInteraction(android.os.IBinder)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: com.google.android.gms.dynamic.zzd getView()>
<android.app.ActivityManagerProxy: void exitFreeformMode(android.os.IBinder)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onCreate(android.os.Bundle)>
<android.app.ActivityManagerProxy: int getActivityStackId(android.os.IBinder)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onDestroy()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onEnterAmbient(android.os.Bundle)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onExitAmbient()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onLowMemory()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onPause()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onResume()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onSaveInstanceState(android.os.Bundle)>
<android.app.ActivityManagerProxy: boolean isInMultiWindowMode(android.os.IBinder)>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onStart()>
<com.google.android.gms.maps.internal.IMapViewDelegate$zza$zza: void onStop()>
<android.app.ActivityManagerProxy: boolean isInPictureInPictureMode(android.os.IBinder)>
<android.app.ActivityManagerProxy: void enterPictureInPictureMode(android.os.IBinder)>
<com.google.android.exoplayer2.upstream.Loader$LoadTask: void maybeThrowError(int)>
<org.thoughtcrime.securesms.crypto.MasterCipher: java.lang.String decryptBody(java.lang.String)>
<org.thoughtcrime.securesms.crypto.MasterCipher: byte[] decryptBytes(byte[])>
<org.thoughtcrime.securesms.crypto.MasterCipher: org.whispersystems.libsignal.ecc.ECPrivateKey decryptKey(byte[])>
<com.fasterxml.jackson.databind.ser.std.BooleanSerializer: void serialize(java.lang.Boolean,com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider)>
<com.fasterxml.jackson.databind.deser.ValueInstantiator: java.lang.Object _createFromStringFallbacks(com.fasterxml.jackson.databind.DeserializationContext,java.lang.String)>
<android.app.Instrumentation: android.app.Application newApplication(java.lang.ClassLoader,java.lang.String,android.content.Context)>
<org.ccil.cowan.tagsoup.Parser: void setProperty(java.lang.String,java.lang.Object)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonGenerator _createGenerator(java.io.Writer,com.fasterxml.jackson.core.io.IOContext)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonParser _createParser(java.io.Reader,com.fasterxml.jackson.core.io.IOContext)>
<org.ccil.cowan.tagsoup.Parser: void parse(org.xml.sax.InputSource)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonParser _createParser(char[],int,int,com.fasterxml.jackson.core.io.IOContext,boolean)>
<com.fasterxml.jackson.core.JsonFactory: java.io.Reader _decorate(java.io.Reader,com.fasterxml.jackson.core.io.IOContext)>
<org.ccil.cowan.tagsoup.Parser: void adup(char[],int,int)>
<com.fasterxml.jackson.core.JsonFactory: java.io.Writer _decorate(java.io.Writer,com.fasterxml.jackson.core.io.IOContext)>
<org.ccil.cowan.tagsoup.Parser: void aname(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void aval(char[],int,int)>
<com.fasterxml.jackson.core.json.JsonWriteContext: int writeFieldName(java.lang.String)>
<org.ccil.cowan.tagsoup.Parser: void entity(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void eof(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void etag(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: boolean etag_cdata(char[],int,int)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonGenerator createGenerator(java.io.Writer)>
<com.fasterxml.jackson.databind.ser.std.StdArraySerializers$ByteArraySerializer: void serialize(byte[],com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider)>
<org.ccil.cowan.tagsoup.Parser: void etag_basic(char[],int,int)>
<com.fasterxml.jackson.databind.ser.std.StdArraySerializers$ByteArraySerializer: void serializeWithType(byte[],com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider,com.fasterxml.jackson.databind.jsontype.TypeSerializer)>
<com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer: java.lang.Object _deserializeFromNonArray(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonParser createParser(java.io.Reader)>
<com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer: java.lang.Object _deserializeNonVanilla(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)>
<com.fasterxml.jackson.core.JsonFactory: com.fasterxml.jackson.core.JsonParser createParser(java.lang.String)>
<com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer: java.lang.Object _deserializeUsingPropertyBased(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)>
<org.ccil.cowan.tagsoup.Parser: void decl(char[],int,int)>
<org.thoughtcrime.securesms.database.MessagingDatabase: void removeFromDocument(long,java.lang.String,java.lang.Object,java.lang.Class)>
<com.fasterxml.jackson.databind.deser.impl.BeanAsArrayDeserializer: java.lang.Object _deserializeWithCreator(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)>
<com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap: boolean findDeserializeAndSet(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext,java.lang.Object,java.lang.String)>
<org.ccil.cowan.tagsoup.Parser: void gi(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void pcdata(char[],int,int)>
<org.thoughtcrime.securesms.crypto.storage.TextSecurePreKeyStore: org.whispersystems.libsignal.state.PreKeyRecord loadPreKey(int)>
<org.ccil.cowan.tagsoup.Parser: void pitarget(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void pi(char[],int,int)>
<org.thoughtcrime.securesms.crypto.storage.TextSecurePreKeyStore: org.whispersystems.libsignal.state.SignedPreKeyRecord loadSignedPreKey(int)>
<org.ccil.cowan.tagsoup.Parser: void stagc(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void stage(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void cmnt(char[],int,int)>
<com.fasterxml.jackson.databind.ser.impl.AttributePropertyWriter: java.lang.Object value(java.lang.Object,com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider)>
<com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap: void wrapAndThrow(java.lang.Throwable,java.lang.Object,java.lang.String,com.fasterxml.jackson.databind.DeserializationContext)>
<org.ccil.cowan.tagsoup.Parser: void comment(char[],int,int)>
<org.ccil.cowan.tagsoup.Parser: void endDTD()>
<org.ccil.cowan.tagsoup.Parser: void startDTD(java.lang.String,java.lang.String,java.lang.String)>
<android.support.v4.app.INotificationSideChannel$Stub$Proxy: void cancel(java.lang.String,int,java.lang.String)>
